r1205	1.14.12.10	C02370	C16480
r1205	1.14.12.10	C02371	C16480	R08110
r1208	5.5.1.1	C16474	C16476	R08116
r1208	5.5.1.1	C16474	C04522
r1208	5.5.1.1	C03585	C16476
r1208	5.5.1.1	C03585	C04522
r1210	6.2.1.33	C02370	C06387	R03932
r1210	6.2.1.33	C02370	C02802
r1210	6.2.1.33	C02371	C06387
r1210	6.2.1.33	C02371	C02802	R08117
r1206	1.3.1.25	C16480	C16473	R08113
r1206	1.3.1.25	C16480	C02375
r1206	1.3.1.25	C16480	C14843
r1207	1.13.11.1	C16473	C16474	R08115
r1207	1.13.11.1	C16473	C03585
r1207	1.13.11.1	C02375	C16474
r1207	1.13.11.1	C02375	C03585	R04258
r1207	1.13.11.1	C14843	C16474
r1207	1.13.11.1	C14843	C03585
r1209	3.1.1.45	C16476	C02222	R08121
r1209	3.1.1.45	C04522	C02222
r1211	3.8.1.7	C06387	C02949	R04101
r1211	3.8.1.7	C02802	C02949	R08118
