r0232	1.13.11.37	C02814	C02222	R03891
r0798	1.1.-.-	C02814	C07103	R06853
r1497	1.10.3.-	C14604	C02814
r1608	1.10.3.-	C18351	C02814
r0227	1.6.5.6	C00472	C00530	R05244
r0227	1.6.5.6	C00472	C02389
r0228	1.13.11.-	C00530	C06603
r0228	1.13.11.-	C02389	C06603
r0753	1.14.13.7	C00530	C02814
r0753	1.14.13.7	C02389	C02814
r0799	1.1.-.-	C07103	C00472	R06854
r1496	5.4.4.3	C14602	C14604	R06988
r1607	5.4.4.3	C14602	C18351	R09284
r0099	1.3.1.32	C02222	C00846	R02988	R02989
r0229	1.2.1.61	C06603	C02222	R05236
r0231	1.14.13.166	C02235	C07103
r1494	1.14.13.31	C01988	C05060
r1494	1.14.13.31	C01988	C00090	R00828
r1494	1.14.13.31	C01988	C01785
r1494	1.14.13.31	C01988	C15571
r1495	1.7.1.-	C14418	C14602	R09288
r0226	1.14.13.-	C00870	C00472
r0230	1.14.13.29	C00870	C02235	R03023
r0233	1.14.13.7	C01751	C02814
r1050	2.8.3.6	C00846	C02232	R02990
r1051	2.3.1.16	C02232	C00091	R00829
