r0269	1.2.1.28	C00193	C00180
r0269	1.2.1.28	C00193	C00539
r0269	1.2.1.28	C00261	C00180	R01419
r0269	1.2.1.28	C00261	C00539
r0100	4.1.3.39	C03589	C00022	R00750
r0101	4.2.1.80	C00596	C03589	R02601
r0261	1.14.13.-	C01542	C02923
r0263	3.7.1.-	C06210	C00596
r0267	1.1.1.90	C00556	C00193
r0267	1.1.1.90	C00556	C00261	R01763
r0267	1.1.1.90	C03485	C00193	R01487
r0267	1.1.1.90	C03485	C00261
r0273	1.2.1.64	C00633	C00156	R01293
r0271	1.14.-.-	C01467	C02923
r0272	1.17.99.1	C01468	C00633
r0253	1.14.12.11	C01455	C04592	R03559
r0255	1.14.13.-	C01455	C01468
r0260	1.14.13.-	C01455	C01542
r0262	1.13.11.2	C02923	C06210	R04089
r0265	1.14.13.-	C01455	C00556	R02550
r0265	1.14.13.-	C01455	C03485
r0270	1.14.-.-	C01455	C01467
r0254	1.3.1.19	C04592	C02923	R04088
